action,project_id,file_ext,file_size,file_name,rel_path,reason,existing_ids,job_id
missing,MAD,.pdf,9968697,Anexos_signed.pdf,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Solicitud 1ª disposición 28-02-2026/Anexos_signed.pdf,no source_hash or title/project match; enqueued,,e2219c67-fafd-4254-84f9-3a7e57938842
missing,MAD,.pdf,16313845,Anexos_signed_rev1.pdf,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Solicitud 1ª disposición 28-02-2026/Anexos_signed_rev1.pdf,no source_hash or title/project match; enqueued,,5a5f3485-5ed4-4c99-9b65-f0186a929dc8
missing,MAD,.docx,82344,Borrador Carta manifestaciones procedimientos acordados Playa Surf.docx,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Solicitud 1ª disposición 28-02-2026/Borrador Carta manifestaciones procedimientos acordados Playa Surf.docx,no source_hash or title/project match; enqueued,,d14745cc-a2af-4968-bfed-ddaacdf5e59a
missing,MAD,.pdf,5117695,Borrador informe de procedimientos acordados Madrid Playa Surf.pdf,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Solicitud 1ª disposición 28-02-2026/Borrador informe de procedimientos acordados Madrid Playa Surf.pdf,no source_hash or title/project match; enqueued,,2813008d-fb0c-4b7f-8b7c-fa63e8459ef4
missing,MAD,.pdf,230525,Carta manifestaciones procedimientos acordados Playa Surf_SignedSergioGarcía.pdf,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Solicitud 1ª disposición 28-02-2026/Carta manifestaciones procedimientos acordados Playa Surf_SignedSergioGarcía.pdf,no source_hash or title/project match,,
unsupported,MAD,.zip,14293235,202601_Facturas 1ª disposición.zip,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/202601_Facturas 1ª disposición.zip,unsupported extension .zip,,
missing,MAD,.xlsx,1704910,20260217_CapEx Monitoring CF_.xlsx,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/20260217_CapEx Monitoring CF_.xlsx,no source_hash or title/project match; enqueued,,9a1c9c35-3ec3-42db-968f-dd155ff9f97a
missing,MAD,.pdf,7131129,Anexos_signed.pdf,Documentación/CAPEX/Madrid/Monitoring/3_ene 26_1ª dispo/Anexos_signed.pdf,no source_hash or title/project match; enqueued,,d5f971c8-30e9-43e9-b3de-8b5f4e813f31
missing,GVF,.pdf,112333,71896462656663791824_D.pdf,1. GEMSWELL VENTURES/03. Ventures/71896462656663791824_D.pdf,no source_hash or title/project match; enqueued,,a31419bb-21d4-4231-a5e5-f6cb11efdcc7
legacy_title_match,GVF,.xlsx,938447,BP_OPCO_V251117_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/CARPETA PRUEBA/BP_OPCO_V251117_vTBD_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,b8501113-5ef0-4e5b-8c21-5470dd40049f,
missing,MAD,.pdf,5583743,2023.05.17_SurfPark Madrid ATM.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2023.05.17_SurfPark Madrid ATM.pdf,no source_hash or title/project match; enqueued,,ba5ebdfe-84b0-4f52-adf9-595dd0d76c02
missing,GVF,.pptx,1758592,2023.11.15_Slides_ Miguel de Lucas.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2023.11.15_Slides_ Miguel de Lucas.pptx,no source_hash or title/project match; enqueued,,49e65249-23ec-473b-bf2d-4260750f5d56
missing,GVF,.pptx,47007081,2023.11.15_SurfParks_v2.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2023.11.15_SurfParks_v2.pptx,no source_hash or title/project match; enqueued,,50aaa33b-afd6-4e20-b8f0-9672e4070fca
missing,GVF,.pptx,954432,2023.11.15_SurfParks_v2_OPCO DRAFT.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2023.11.15_SurfParks_v2_OPCO DRAFT.pptx,no source_hash or title/project match; enqueued,,d559f7a0-4492-475d-83ac-eab17aa1d283
too_large,GVF,.pptx,70679149,2024.02.04_SW Wave Parks.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.02.04_SW Wave Parks.pptx,over 52428800 byte ingest job limit,,
missing,GVF,.pptx,8354428,2024.02.07_Gemswell Surf Parks OpCo.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.02.07_Gemswell Surf Parks OpCo.pptx,no source_hash or title/project match; enqueued,,3048c700-a5d7-4e63-9787-c86463549b34
missing,GVF,.pptx,25610390,2024.02.07_Stoneweg InfraSports_ Strategy & Synergies_vf.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.02.07_Stoneweg InfraSports_ Strategy & Synergies_vf.pptx,no source_hash or title/project match; enqueued,,0441f69a-c68d-4d07-b064-e918410a3785
missing,GVF,.pptx,8354926,2024.02.14_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.02.14_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,e3faa161-805f-48fc-a004-cb94f6109b08
missing,GVF,.pptx,8369720,2024.02.23_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.02.23_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,3d4cfbff-6d9e-4bd4-aa7d-f0e3cef05641
missing,GVF,.pptx,8367757,2024.03.06_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.06_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,e492d223-165d-4b60-ad22-9d8412b306cf
missing,GVF,.pptx,8171335,2024.03.13_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.13_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,48f0dc74-9892-4234-ae5c-fd6a29aa2acd
missing,GVF,.pptx,8171353,2024.03.16_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.16_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,c0087401-6cca-40c8-a9f7-c2c2e6bd4695
missing,GVF,.pptx,8176799,2024.03.18_Gemswell Surf Parks OpCo_VSGC.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.18_Gemswell Surf Parks OpCo_VSGC.pptx,no source_hash or title/project match; enqueued,,7bcd0708-c2dc-429c-9586-2cf58f3bb0d7
legacy_title_match,GVF,.pdf,638909,2024.03.19_Gemswell Surf Parks OpCo_Structure.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.19_Gemswell Surf Parks OpCo_Structure.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,fe5c68df-e85c-4b78-ad80-4542b593fecb,
missing,GVF,.pptx,7736698,2024.03.19_Gemswell Surf Parks OpCo_Structure.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2024.03.19_Gemswell Surf Parks OpCo_Structure.pptx,no source_hash or title/project match; enqueued,,ceb244e2-5097-490c-9fe5-0b1f04d06cf9
missing,GVF,.pptx,8176000,2025.03.26_Gemswell Surf Parks OpCo_VSGC_RR.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.03.26_Gemswell Surf Parks OpCo_VSGC_RR.pptx,no source_hash or title/project match; enqueued,,98f0c03b-cdd4-44bc-a5c5-a3555b7f6db0
missing,GVF,.pptx,8178160,2025.04.22_Gemswell Surf Parks OpCo_VSGC_TBD.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.04.22_Gemswell Surf Parks OpCo_VSGC_TBD.pptx,no source_hash or title/project match; enqueued,,7de97370-9f2c-4ca0-8fdf-119b83ed5f6e
legacy_title_match,GVF,.pdf,1883581,2025.04.25_Gemswell Surf Parks OpCo_VSGC_TBD.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.04.25_Gemswell Surf Parks OpCo_VSGC_TBD.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,e21d5cbd-59bc-4b6c-83ef-a6aace94dca9,
missing,GVF,.pptx,8384570,2025.04.25_Gemswell Surf Parks OpCo_VSGC_TBD.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.04.25_Gemswell Surf Parks OpCo_VSGC_TBD.pptx,no source_hash or title/project match; enqueued,,3f9f63be-601e-4c55-ba1b-9149a1293adb
missing,GVF,.pptx,8391776,2025.05.14_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.05.14_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,no source_hash or title/project match; enqueued,,16340fc9-a129-41f4-a74e-6ed075532311
missing,GVF,.pptx,8390312,2025.05.20_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.05.20_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,no source_hash or title/project match; enqueued,,cf8417f2-8cca-4b1c-84ed-3d47d67a520a
missing,GVF,.pptx,8455218,2025.05.22_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.05.22_Gemswell Surf Parks OpCo_VGOYO_REVIEW.pptx,no source_hash or title/project match; enqueued,,a4820160-3eb0-4f7a-8fd2-11ccb44076fb
missing,GVF,.pptx,8273418,2025.05.26_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.05.26_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,no source_hash or title/project match; enqueued,,268b33bb-2926-407f-bd76-ec976ebd29a2
missing,GVF,.pptx,8273401,2025.05.27_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.05.27_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,no source_hash or title/project match; enqueued,,3c11a91e-83f0-4012-8320-5da09610018e
missing,GVF,.pptx,8273388,2025.06.02_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.06.02_Gemswell Surf Parks OpCo_VGOYO_EXE.pptx,no source_hash or title/project match; enqueued,,a99f309a-f0a2-4af3-9b6f-14b108f2f8bd
legacy_title_match,GVF,.pdf,1216167,2025.06.09_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.06.09_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,b79f4e44-d714-4ad8-b7b2-12423efd74e5;e4718489-728d-4039-a71d-31ef92d1903b,
missing,GVF,.pptx,8465915,2025.06.09_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.06.09_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,no source_hash or title/project match; enqueued,,192dd0e0-58c1-4f4f-9177-dcefb1e72517
legacy_title_match,GVF,.pdf,1357452,2025.06.19_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.06.19_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,4cfec10e-c732-43a0-80d5-b0604e81ed4b;61a72d16-5eae-41c0-bd8d-2003edfa9ea2,
missing,GVF,.pptx,8613152,2025.06.19_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.06.19_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,no source_hash or title/project match; enqueued,,10c60795-48e7-4b28-9c43-fa90f090aaa8
missing,GVF,.pptx,7795103,2025.07.08_Gemswell Surf Parks OpCo_HHRR STRUCTURE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.07.08_Gemswell Surf Parks OpCo_HHRR STRUCTURE.pptx,no source_hash or title/project match; enqueued,,50bb1498-e36a-4995-b64f-acb5a7abebab
legacy_title_match,GVF,.pdf,1222290,2025.07.15_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.07.15_Gemswell Surf Parks OpCo_VTBD_EXE.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,939ab5fa-7476-4c9e-9fb2-9e296b301c22,
missing,GVF,.pptx,8466457,2025.07.15_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.07.15_Gemswell Surf Parks OpCo_VTBD_EXE.pptx,no source_hash or title/project match; enqueued,,d928fd92-0df5-4f21-8431-9ee726fe9ac0
missing,GVF,.pptx,8326329,2025.09.16_Gemswell Surf Parks OpCo_VTBDRUI_EXE.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.09.16_Gemswell Surf Parks OpCo_VTBDRUI_EXE.pptx,no source_hash or title/project match; enqueued,,322bdad9-6576-4582-b6d8-c29fd0e66d64
legacy_title_match,GVF,.pdf,1317881,2025.11.05_Gemswell Surf Parks OpCo_V_BACK_UP.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.11.05_Gemswell Surf Parks OpCo_V_BACK_UP.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,6a548e25-b031-46c7-8954-b89b51200de7,
missing,GVF,.pptx,8554059,2025.11.05_Gemswell Surf Parks OpCo_V_BACK_UP.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.11.05_Gemswell Surf Parks OpCo_V_BACK_UP.pptx,no source_hash or title/project match; enqueued,,f1365236-eb84-4669-afe7-16be49f49797
legacy_title_match,GVF,.pdf,579267,2025.11.19_Gemswell Ventures OpCo.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.11.19_Gemswell Ventures OpCo.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,503a7dcc-4572-42ea-aa2a-8edced7da64e,
missing,GVF,.pptx,7667672,2025.11.19_Gemswell Ventures OpCo.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025.11.19_Gemswell Ventures OpCo.pptx,no source_hash or title/project match; enqueued,,532b9e50-ed48-4057-8c39-be251f444979
legacy_title_match,GVF,.pdf,5352113,20250131_Thyssen.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/20250131_Thyssen.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,51206baf-f2d0-4b4b-bfc6-357e59cdb7ce;d279e1b3-b948-4b78-b393-9bd4a841707d,
missing,GVF,.pptx,5415075,20250131_Thyssen.pptx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/20250131_Thyssen.pptx,no source_hash or title/project match; enqueued,,260dd555-ab96-4819-adbc-fcf68f0c4abf
legacy_title_match,GVF,.pdf,460221,2025-04-09 Gemswell IS Roadmap and Budget.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025-04-09 Gemswell IS Roadmap and Budget.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,5e6f32bf-81a3-40a3-8c85-f664ca43355f;7ea1f1b7-aaee-480d-854f-4930cdf0cc97,
legacy_title_match,GVF,.xlsx,37127,20250514_Calendario y horario apertura laguna.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/20250514_Calendario y horario apertura laguna.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,29c907ba-020d-4daa-b6d4-2f2e69b64ce5,
legacy_title_match,GVF,.pdf,1854541,2025-06-03 Gemswell · IS Information System Proposal.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025-06-03 Gemswell · IS Information System Proposal.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,4774f4bc-73b9-451f-b741-7ee614d539e6,
legacy_title_match,GVF,.pdf,287633,2025-09 Gemswell IS Roadmap.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025-09 Gemswell IS Roadmap.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,da60deab-b557-4f52-8b02-488f192c80e8,
missing,MAD,.pdf,277807,2025-09 Madrid Surf Park Vertical Distribution.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/2025-09 Madrid Surf Park Vertical Distribution.pdf,no source_hash or title/project match; enqueued,,80456c00-cfe3-4ff0-9666-659344b07e62
legacy_title_match,GVF,.xlsx,99275,BP_OPCO.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,ee6de572-78d2-4a80-a0c0-f2a925f5665f,
legacy_title_match,GVF,.xlsx,377458,BP_OPCO_V040425_vSGC_v7.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V040425_vSGC_v7.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,38361fd4-6547-40de-93a7-4ea5481d51cc;bbead63a-a80b-461f-81eb-f7ff7ae52f90,
legacy_title_match,GVF,.xlsx,405645,BP_OPCO_V080324.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V080324.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,b36240cd-aa49-4ecb-b5cf-88498af5b9ef,
legacy_title_match,GVF,.xlsx,354276,BP_OPCO_V090225_vSGC.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V090225_vSGC.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,a1d1d043-fe99-4f07-af62-85f68491abe7;cd779602-e8e8-400f-ae2d-1c2dc251d20c,
legacy_title_match,GVF,.xlsx,357064,BP_OPCO_V090225_vSGC_v2.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V090225_vSGC_v2.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,114c8013-b1ed-4972-a65e-ee1af39524c6,
legacy_title_match,GVF,.xlsx,402722,BP_OPCO_V101124.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V101124.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,93d856a5-2206-4795-bdae-bc90a7ece473,
legacy_title_match,GVF,.xlsx,358452,BP_OPCO_V130325_vSGC_v4.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V130325_vSGC_v4.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,0eb70091-3d26-4554-b945-dd07e7526622,
legacy_title_match,GVF,.xlsx,1248776,BP_OPCO_V150425_vSGC_v8.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V150425_vSGC_v8.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,d2b5b800-e850-4ea6-a03a-7da50edc43dc,
legacy_title_match,GVF,.xlsx,378143,BP_OPCO_V160325_vSGC_v5.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V160325_vSGC_v5.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,e0e63c3c-5706-462c-9d5e-3519d09b51c5;f985854d-db2f-41be-b42a-290652488d11,
legacy_title_match,GVF,.xlsx,377388,BP_OPCO_V180325_vSGC_v6.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V180325_vSGC_v6.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,c65ac565-db83-461b-b995-be777de55e60,
legacy_title_match,GVF,.xlsx,1253223,BP_OPCO_V220425_vSGC_v9.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V220425_vSGC_v9.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1821bd08-d964-4adb-bdfb-611ef596443b,
legacy_title_match,GVF,.xlsx,357643,BP_OPCO_V230225_vSGC_v3.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V230225_vSGC_v3.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,169b723e-f497-405c-86b1-5525470fb1ab,
legacy_title_match,GVF,.xlsx,1231874,BP_OPCO_V250425_vSGC_v10.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250425_vSGC_v10.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,777d061c-de6c-4e07-bf36-518e4d431d8e;ea223b29-b166-491d-8bde-93914cb18135,
legacy_title_match,GVF,.xlsx,1232918,BP_OPCO_V250514_vSGC_v11.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250514_vSGC_v11.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,f6f8d07f-070c-4378-8c2e-1521bce43cea;f7861cdd-7b23-4f9b-be28-dcfeebcf9493,
legacy_title_match,GVF,.xlsx,1232993,BP_OPCO_V250520_vSGC_vGOYO_REVIEW.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250520_vSGC_vGOYO_REVIEW.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,3e22c883-ad5f-4393-b203-046389c2ef9b,
missing,GVF,.xlsx,1233068,BP_OPCO_V250522_vSGC_vGOYO_REVIEW.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250522_vSGC_vGOYO_REVIEW.xlsx,no source_hash or title/project match; enqueued,,0d1baf30-f428-4b4c-8c6d-ba0fc4c1f1f3
legacy_title_match,GVF,.xlsx,1233063,BP_OPCO_V250526_vSGC_vGOYO_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250526_vSGC_vGOYO_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,3a5de9ad-fac8-4b5b-872b-6bc95c223564,
legacy_title_match,GVF,.xlsx,1233071,BP_OPCO_V250527_vSGC_vGOYO_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250527_vSGC_vGOYO_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1a4ad251-8ffb-4f87-bd95-5591004da039;64fc1830-42cb-45a0-9487-579a67df2d65,
missing,GVF,.xlsx,1233067,BP_OPCO_V250602_vSGC_vGOYO_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250602_vSGC_vGOYO_EXE.xlsx,no source_hash or title/project match; enqueued,,cb02f0a8-d1c4-47f3-b4a7-ed8837f63266
legacy_title_match,GVF,.xlsx,1233077,BP_OPCO_V250609_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250609_vTBD_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,9c24f653-15bf-4b37-9e30-ad42381c8ef4,
legacy_title_match,GVF,.xlsx,1235095,BP_OPCO_V250619_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250619_vTBD_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,0b3755cb-20ce-4840-9b5c-b3228851c93a,
legacy_title_match,GVF,.xlsx,1234977,BP_OPCO_V250708_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250708_vTBD_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,85f460ff-7b59-4f9f-9261-2a0a3dfa3c38;a057377b-c3dd-47e1-886a-71f394603ad8,
missing,GVF,.xlsx,1242216,BP_OPCO_V250715_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250715_vTBD_EXE.xlsx,no source_hash or title/project match; enqueued,,17438755-5cd8-4ce8-9589-d7ceea428acc
legacy_title_match,GVF,.xlsx,1242182,BP_OPCO_V250909_vTBD_EXE.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/BP_OPCO_V250909_vTBD_EXE.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,33267d09-fd73-48d0-b0e9-66b1418b3933,
legacy_title_match,GVF,.xlsx,29020,Budget Marketing V1.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/Budget Marketing V1.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,da61831f-33ec-4989-9042-632eb1ba9cca,
legacy_title_match,GVF,.xlsx,40808,Budget Marketing V2.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/Budget Marketing V2.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,2a9023c1-0730-4ab5-8a6a-094df142ef9b,
legacy_title_match,GVF,.xlsx,39844,GEMSWELL - MEDIA PLAN ENTREG 2.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/GEMSWELL - MEDIA PLAN ENTREG 2.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,842f7dff-e63b-4e78-9587-e81475a51c3e,
legacy_title_match,BHX,.xlsx,1613438,GemSwell Birmingham Model_v6vclean.xlsx,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/GemSwell Birmingham Model_v6vclean.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,9b8cc774-9e49-49dc-8c55-f7d1c6784813,
missing,MAD,.pdf,2120712,GEMSWELL SURF MADRID - Media plan Entregable v2.0_04_awareness.pdf,1. GEMSWELL VENTURES/03. Ventures/1. BP/OLD/GEMSWELL SURF MADRID - Media plan Entregable v2.0_04_awareness.pdf,no source_hash or title/project match; enqueued,,7bc17177-4939-478a-b840-17b8e3c43cdc
